[01:54:38.449] |I| [load_app_impl]: cpu-backend: Dynarmic
[01:54:38.603] |I| [load_self]: Loaded module segment 1 @ [0x00075000 - 0x000750F8 / 0x81019000] (size: 0x000000F8) of module ux0:app\PCSG00519\sce_module\libface.suprx
[01:54:38.604] |I| [load_self]: Loading symbols for SELF: ux0:app\PCSG00519\sce_module\libface.suprx
[01:54:38.604] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x71AC0
[01:54:38.605] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x74478
[01:54:38.605] |I| [pre_load_module]: Pre-load module SceFace (at "app\PCSG00519\sce_module\libface.suprx") loaded
[01:54:38.632] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:54:38.633] |I| [load_self]: Loaded module segment 0 @ [0x00076000 - 0x000A133C / 0x81000000] (size: 0x0002B33C) of module ux0:app\PCSG00519\sce_module\libfios2.suprx
[01:54:38.634] |I| [load_self]: Loaded module segment 1 @ [0x000A2000 - 0x000A723D / 0x8102C000] (size: 0x0000523D) of module ux0:app\PCSG00519\sce_module\libfios2.suprx
[01:54:38.636] |I| [load_self]: Loading symbols for SELF: ux0:app\PCSG00519\sce_module\libfios2.suprx
[01:54:38.636] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA1244
[01:54:38.637] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x98878
[01:54:38.638] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "app\PCSG00519\sce_module\libfios2.suprx") loaded
[01:54:38.831] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:54:38.832] |I| [load_self]: Loaded module segment 0 @ [0x000A8000 - 0x002B9AF4 / 0x81000000] (size: 0x00211AF4) of module ux0:app\PCSG00519\sce_module\libsmart.suprx
[01:54:38.833] |I| [load_self]: Loaded module segment 1 @ [0x002BA000 - 0x002BD444 / 0x81212000] (size: 0x00003444) of module ux0:app\PCSG00519\sce_module\libsmart.suprx
[01:54:38.834] |I| [load_self]: Loading symbols for SELF: ux0:app\PCSG00519\sce_module\libsmart.suprx
[01:54:38.834] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x1576A0
[01:54:38.834] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x15E90C
[01:54:38.835] |I| [pre_load_module]: Pre-load module SceSmart (at "app\PCSG00519\sce_module\libsmart.suprx") loaded
[01:54:38.856] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:54:38.857] |I| [load_self]: Loaded module segment 0 @ [0x002BE000 - 0x002D19A4 / 0x81000000] (size: 0x000139A4) of module ux0:app\PCSG00519\sce_module\libult.suprx
[01:54:38.859] |I| [load_self]: Loaded module segment 1 @ [0x002D2000 - 0x002D2814 / 0x81014000] (size: 0x00000814) of module ux0:app\PCSG00519\sce_module\libult.suprx
[01:54:38.862] |I| [load_self]: Loading symbols for SELF: ux0:app\PCSG00519\sce_module\libult.suprx
[01:54:38.864] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x2D02D0
[01:54:38.867] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2CD858
[01:54:38.867] |I| [pre_load_module]: Pre-load module SceUlt (at "app\PCSG00519\sce_module\libult.suprx") loaded
[01:54:38.921] |I| [load_self]: Loaded module segment 0 @ [0x002D3000 - 0x00323F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[01:54:38.923] |I| [load_self]: Loaded module segment 1 @ [0x00324000 - 0x003242F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[01:54:38.924] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libSceFt2.suprx
[01:54:38.924] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x30F7DC
[01:54:38.925] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x30EF10
[01:54:38.925] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[01:54:38.952] |I| [load_self]: Loaded module segment 0 @ [0x00325000 - 0x00334F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[01:54:38.952] |I| [load_self]: Loaded module segment 1 @ [0x00335000 - 0x00335008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[01:54:38.953] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[01:54:38.954] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x333710
[01:54:38.954] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x333300
[01:54:38.954] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[01:54:39.131] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:54:39.131] |I| [load_self]: Loaded module segment 0 @ [0x00336000 - 0x0041756C / 0x81000000] (size: 0x000E156C) of module app0:eboot.bin
[01:54:39.132] |I| [load_self]: Loaded module segment 1 @ [0x00418000 - 0x006807A0 / 0x810E2000] (size: 0x002687A0) of module app0:eboot.bin
[01:54:39.133] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[01:54:39.133] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x3E59D0
[01:54:39.134] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x4C3C90
[01:54:39.134] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x3F4690
[01:54:39.135] |I| [load_app_impl]: Main executable project_v3 (eboot.bin) loaded
[01:54:39.144] |D| [run_app]: Running module_start of library: SceLibc at address 0x7871
[01:54:39.164] |I| [run_app]: Module SceLibc (at "ux0:app\PCSG00519\sce_module\libc.suprx") module_start returned 0x0
[01:54:39.169] |D| [run_app]: Running module_start of library: SceFace at address 0x70FC5
[01:54:39.177] |I| [run_app]: Module SceFace (at "ux0:app\PCSG00519\sce_module\libface.suprx") module_start returned 0x0
[01:54:39.181] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x76001
[01:54:39.189] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[01:54:39.189] |D| [export_sceFiosOverlayGetList02]: maxIDs: 127
[01:54:39.190] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[01:54:39.191] |I| [run_app]: Module SceLibFios2 (at "ux0:app\PCSG00519\sce_module\libfios2.suprx") module_start returned 0x0
[01:54:39.195] |D| [run_app]: Running module_start of library: SceSmart at address 0xA817D
[01:54:39.205] |I| [run_app]: Module SceSmart (at "ux0:app\PCSG00519\sce_module\libsmart.suprx") module_start returned 0x0
[01:54:39.209] |D| [run_app]: Running module_start of library: SceUlt at address 0x2C1769
[01:54:39.217] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[01:54:39.217] |I| [run_app]: Module SceUlt (at "ux0:app\PCSG00519\sce_module\libult.suprx") module_start returned 0x0
[01:54:39.261] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[01:54:39.326] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[01:54:39.379] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[01:54:39.394] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[01:54:39.398] |W| [unimplemented_impl]: Unimplemented sceScreenShotDisable import called.
[01:54:39.399] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[01:54:39.403] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[01:54:39.404] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[01:54:39.405] |D| [export_sceNpTrophyCreateContext]: sceNpTrophyCreateContext
[01:54:39.765] |W| [stubbed_impl]: Stubbed _sceKernelWaitEventFlagCB import called. (no CB)
[01:54:39.788] |W| [stubbed_impl]: Stubbed sceKernelLockLwMutexCB import called. (no CB)
[01:54:39.812] |I| [export_sceIoOpen]: Opening file: app0:data/DATA0.cpk
[01:54:39.853] |I| [export_sceIoOpen]: Opening file: app0:data/DATA0.cpk
[01:54:39.856] |I| [export_sceIoOpen]: Opening file: app0:data/DATA1.cpk
[01:54:39.903] |I| [export_sceIoOpen]: Opening file: app0:data/DATA1.cpk
[01:54:39.938] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[01:54:39.938] |W| [unimplemented_impl]: Unimplemented sceNgsSystemRelease import called.
[01:54:39.945] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.946] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.946] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.946] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.947] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.947] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.948] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.948] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.949] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[01:54:39.960] |W| [unimplemented_impl]: Unimplemented sceAudioOutGetAdopt import called.
[01:54:39.985] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceBypassModule import called.
[01:54:40.162] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[01:54:40.163] |W| [stubbed_impl]: Stubbed sceDisplayWaitVblankStartCB import called. (wait for vblank)
[01:54:40.163] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.170] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.171] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.171] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.173] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.173] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.174] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.176] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.177] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.177] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.178] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.178] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.179] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.179] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.180] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.180] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.181] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.181] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.181] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.182] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.182] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.183] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.184] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.184] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.185] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.185] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.185] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.186] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.186] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.187] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.187] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.188] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.188] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.188] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.189] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.190] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.194] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.194] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.195] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.195] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.195] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.196] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.196] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.197] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.197] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.198] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.198] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.199] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.199] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.262] |I| [renderer::gl::load_shader_generic]: Generating frag shader 86f2898efd1e52b06f1cbcb1239758a58b997ff33fd1ba069539398b207047c7
[01:54:40.281] |I| [renderer::gl::load_shader_generic]: Generating vert shader 81cae737a0044743c8dd11811ec078865cbb5f45785c4a92a37201e24d04b4b5
[01:54:40.283] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[01:54:40.306] |E| [renderer::gl::compile_program]: Fragment info
-------------
0(15) : warning C7050: "pa[0].zw" might be used before being initialized


[01:54:40.307] |I| [renderer::gl::load_shader_generic]: Generating frag shader bea2ad713b5b7b274915facd46655f26343df5965bf8e4a0b9d82271f8d2c62e
[01:54:40.308] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) rgba
[01:54:40.309] |D| [shader::create_parameters]: [DEFAULT  + 4] sa4 = (float1) color[16]
[01:54:40.319] |I| [renderer::gl::load_shader_generic]: Generating vert shader 07655c06ef416617c9a55e6de7668588d20759d7c067b5efffa62b431ebe8382
[01:54:40.320] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[01:54:40.320] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) aTexCoord
[01:54:40.321] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) wvp[4]
[01:54:40.376] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(23) : warning C7050: "internals[0].w" might be used before being initialized


[01:54:40.380] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.384] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.385] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.386] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.387] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.388] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.389] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.389] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.390] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.391] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.392] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.392] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.393] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.396] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.396] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.397] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.399] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.401] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.402] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.403] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.403] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.403] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.404] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.404] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.405] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.405] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.406] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.406] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.407] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.407] |D| [renderer::gl::texture::translate_swizzle]: base format: 201326592, swizzle: 4096
[01:54:40.408] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.408] |I| [renderer::gl::load_shader_generic]: Generating frag shader f71671c0b6bc8b5547d7ee74c09e6ae6e8937b0322ba6178e03e3fd178b98cd7
[01:54:40.409] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.410] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) rgba
[01:54:40.413] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.413] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float1) color[16]
[01:54:40.414] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.416] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.457] |I| [renderer::gl::load_shader_generic]: Generating vert shader 54b2e3daa09536d9d761ebc3f0c16b8b380ce3f78405d2b9729a55a21770aaf7
[01:54:40.458] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[01:54:40.459] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) aTexCoord
[01:54:40.460] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) wvp[4]
[01:54:40.460] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float1) crop[4]
[01:54:40.513] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(23) : warning C7050: "internals[0].w" might be used before being initialized
0(23) : warning C7050: "internals[1].zw" might be used before being initialized


[01:54:40.518] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.518] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.522] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.522] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.526] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.526] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.527] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.528] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.528] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.529] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.529] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.529] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.530] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.531] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.531] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.532] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.532] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.533] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.533] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.534] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.534] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.534] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.535] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.535] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.537] |I| [gui::load_app_icon]: Default icon found for App VITACUBE, [VITACUBE] in path VITACUBE.
[01:54:40.539] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.540] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.540] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.541] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.541] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.542] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.542] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.543] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.543] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.544] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.544] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.545] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.545] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.546] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.546] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.547] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.547] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.547] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.548] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.548] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.550] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.550] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.551] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.551] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.555] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.555] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.555] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.556] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.556] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.557] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.558] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[01:54:40.558] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
