[08:05:07.413] |I| [load_app_impl]: cpu-backend: Dynarmic
[08:05:07.599] |I| [load_self]: Loaded module segment 1 @ [0x002C5000 - 0x002C5814 / 0x81014000] (size: 0x00000814) of module ux0:app\PCSB00716\sce_module\libult.suprx
[08:05:07.599] |I| [load_self]: Loading symbols for SELF: ux0:app\PCSB00716\sce_module\libult.suprx
[08:05:07.599] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x2C32F0
[08:05:07.599] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2C0874
[08:05:07.599] |I| [pre_load_module]: Pre-load module SceUlt (at "app\PCSB00716\sce_module\libult.suprx") loaded
[08:05:07.606] |I| [load_self]: Loaded module segment 0 @ [0x002C6000 - 0x00316F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[08:05:07.608] |I| [load_self]: Loaded module segment 1 @ [0x00317000 - 0x003172F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[08:05:07.608] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libSceFt2.suprx
[08:05:07.608] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x3027DC
[08:05:07.609] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x301F10
[08:05:07.609] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[08:05:07.611] |I| [load_self]: Loaded module segment 0 @ [0x00318000 - 0x00327F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[08:05:07.611] |I| [load_self]: Loaded module segment 1 @ [0x00328000 - 0x00328008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[08:05:07.611] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[08:05:07.611] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x326710
[08:05:07.612] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x326300
[08:05:07.612] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[08:05:08.251] |C| [load_self]: Unknown segment type 0x6FFFFF01
[08:05:08.251] |I| [load_self]: Loaded module segment 0 @ [0x00329000 - 0x01D571C0 / 0x81000000] (size: 0x01A2E1C0) of module app0:eboot.bin
[08:05:08.251] |I| [load_self]: Loaded module segment 1 @ [0x01D58000 - 0x02076F60 / 0x82A2F000] (size: 0x0031EF60) of module app0:eboot.bin
[08:05:08.252] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[08:05:08.252] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x1B73D70
[08:05:08.252] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x1D5808C
[08:05:08.252] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x1CA29BC
[08:05:08.252] |W| [load_var_imports]: 	NID NOT FOUND 0x1A5C609 (UNRECOGNISED) at 0x1B9C8B8, setting to stub value 0xDEADBEEF
[08:05:08.252] |W| [load_var_imports]: 	NID NOT FOUND 0x6EF1E48 (UNRECOGNISED) at 0x1B9C5D0, setting to stub value 0xDEADBEEF
[08:05:08.254] |I| [load_app_impl]: Main executable UnityPlayer_437_Release (eboot.bin) loaded
[08:05:08.263] |D| [run_app]: Running module_start of library: SceLibc at address 0x7805
[08:05:08.281] |I| [run_app]: Module SceLibc (at "ux0:app\PCSB00716\sce_module\libc.suprx") module_start returned 0x0
[08:05:08.285] |D| [run_app]: Running module_start of library: SceFace at address 0x70FC5
[08:05:08.294] |I| [run_app]: Module SceFace (at "ux0:app\PCSB00716\sce_module\libface.suprx") module_start returned 0x0
[08:05:08.298] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x76001
[08:05:08.307] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[08:05:08.307] |D| [export_sceFiosOverlayGetList02]: maxIDs: 127
[08:05:08.307] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[08:05:08.308] |I| [run_app]: Module SceLibFios2 (at "ux0:app\PCSB00716\sce_module\libfios2.suprx") module_start returned 0x0
[08:05:08.311] |D| [run_app]: Running module_start of library: SceSmart at address 0xA717D
[08:05:08.322] |I| [run_app]: Module SceSmart (at "ux0:app\PCSB00716\sce_module\libsmart.suprx") module_start returned 0x0
[08:05:08.326] |D| [run_app]: Running module_start of library: SceUlt at address 0x2B4771
[08:05:08.334] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[08:05:08.334] |I| [run_app]: Module SceUlt (at "ux0:app\PCSB00716\sce_module\libult.suprx") module_start returned 0x0
[08:05:08.348] |W| [unimplemented_impl]: Unimplemented sceKernelRegisterThreadEventHandler import called.
[08:05:08.545] |E| [call_import]: Import function for NID 0xD7F0F610 not found (thread name: PCSB00716, thread ID: 10)
[08:05:08.547] |W| [stubbed_impl]: Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[08:05:08.547] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[08:05:08.592] |C| [load_self]: Unknown segment type 0x6FFFFF01
[08:05:08.593] |I| [load_self]: Loaded module segment 0 @ [0x0257C000 - 0x025823B8 / 0x81000000] (size: 0x000063B8) of module app0:/Media/Modules/pthread.suprx
[08:05:08.593] |I| [load_self]: Loaded module segment 1 @ [0x02583000 - 0x02585160 / 0x81007000] (size: 0x00002160) of module app0:/Media/Modules/pthread.suprx
[08:05:08.593] |I| [load_self]: Loading symbols for SELF: app0:/Media/Modules/pthread.suprx
[08:05:08.593] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2581140
[08:05:08.593] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x25823B4
[08:05:08.602] |I| [start_module]: Module PTHREAD_PRX (at "app0:/Media/Modules/pthread.suprx") module_start returned 0x0
[08:05:08.611] |C| [load_self]: Unknown segment type 0x6FFFFF01
[08:05:08.611] |I| [load_self]: Loaded module segment 0 @ [0x02586000 - 0x0258B5A8 / 0x81000000] (size: 0x000055A8) of module app0:/Media/Modules/SUPRXManager.suprx
[08:05:08.611] |I| [load_self]: Loaded module segment 1 @ [0x0258C000 - 0x0258C044 / 0x81006000] (size: 0x00000044) of module app0:/Media/Modules/SUPRXManager.suprx
[08:05:08.611] |I| [load_self]: Loading symbols for SELF: app0:/Media/Modules/SUPRXManager.suprx
[08:05:08.612] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x258AEC8
[08:05:08.612] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x258B4EC
[08:05:08.624] |I| [start_module]: Module SUPRXManager (at "app0:/Media/Modules/SUPRXManager.suprx") module_start returned 0x0
[08:05:08.696] |C| [load_self]: Unknown segment type 0x6FFFFF01
[08:05:08.697] |I| [load_self]: Loaded module segment 0 @ [0x0258D000 - 0x027D7E74 / 0x81000000] (size: 0x0024AE74) of module app0:/Media/Modules/mono-vita.suprx
[08:05:08.697] |I| [load_self]: Loaded module segment 1 @ [0x027D8000 - 0x0283F060 / 0x8124B000] (size: 0x00067060) of module app0:/Media/Modules/mono-vita.suprx
[08:05:08.697] |I| [load_self]: Loading symbols for SELF: app0:/Media/Modules/mono-vita.suprx
[08:05:08.698] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x272056C
[08:05:08.698] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x27BADE0
[08:05:08.707] |I| [start_module]: Module MONO (at "app0:/Media/Modules/mono-vita.suprx") module_start returned 0x0
[08:05:08.774] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[08:05:08.774] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[08:05:08.832] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetRecommendedScheduler02 import called.
[08:05:08.838] |I| [export_sceIoOpen]: Opening file: app0:/archive.psarc
[08:05:08.839] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/archive.psarc (target path: app0:/archive.psarc)
[08:05:08.839] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:08.865] |I| [export_sceIoOpen]: Opening file: app0:/archive_patch.psarc
[08:05:08.866] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/archive_patch.psarc (target path: app0:/archive_patch.psarc)
[08:05:08.866] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.083] |E| [open_dir]: Directory does not exist at: D:/Emulateurs/Vita3K/mc/_INVALID/ (target path: /archive/mount/point)
[08:05:09.084] |W| [io_error_impl]: open_dir (_sceIoDopen) returned 0x80010002
[08:05:09.101] |E| [call_import]: Import function for NID 0xE340C267 not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.104] |I| [export_sceIoOpen]: Opening file: app0:/mono/etc/mono/config
[08:05:09.105] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/mono/etc/mono/config (target path: app0:/mono/etc/mono/config)
[08:05:09.105] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.106] |I| [export_sceIoOpen]: Opening file: app0:/.mono/config
[08:05:09.106] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/.mono/config (target path: app0:/.mono/config)
[08:05:09.106] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.110] |I| [export_sceIoOpen]: Opening file: /proc/cpuinfo
[08:05:09.111] |E| [open_file]: Cannot find device for path: /proc/cpuinfo
[08:05:09.111] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.119] |E| [call_import]: Import function for NID 0xE340C262 not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.119] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/config
[08:05:09.119] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/config (target path: app0:Media/Managed/mono/config)
[08:05:09.120] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.120] |I| [export_sceIoOpen]: Opening file: app0:/.mono/config
[08:05:09.120] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/.mono/config (target path: app0:/.mono/config)
[08:05:09.120] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.120] |E| [call_import]: Import function for NID 0xE340C26B not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.120] |E| [call_import]: Import function for NID 0xE340C007 not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.121] |I| [export_sceIoOpen]: Opening file: /proc/cpuinfo
[08:05:09.121] |E| [open_file]: Cannot find device for path: /proc/cpuinfo
[08:05:09.121] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.121] |E| [call_import]: Import function for NID 0xE340C26D not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.134] |W| [stubbed_impl]: Stubbed sceKernelWaitExceptionForMono import called. (Inifinite wait)
[08:05:09.164] |I| [export_sceIoOpen]: Opening file: app0:/app0/mscorlib.dll
[08:05:09.165] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/app0/mscorlib.dll (target path: app0:/app0/mscorlib.dll)
[08:05:09.165] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.165] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/mscorlib.dll
[08:05:09.278] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll
[08:05:09.279] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll)
[08:05:09.279] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.281] |I| [export_sceIoOpen]: Opening file: app0:/app0/mscorlib.dll
[08:05:09.282] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/app0/mscorlib.dll (target path: app0:/app0/mscorlib.dll)
[08:05:09.282] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.284] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/mscorlib.dll.config
[08:05:09.284] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mscorlib.dll.config (target path: app0:/Media/Managed/mscorlib.dll.config)
[08:05:09.284] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.285] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/mscorlib/mscorlib.config
[08:05:09.285] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/assemblies/mscorlib/mscorlib.config (target path: app0:Media/Managed/mono/assemblies/mscorlib/mscorlib.config)
[08:05:09.285] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:09.512] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[08:05:09.514] |E| [call_import]: Import function for NID 0xE340C25D not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:09.561] |W| [unimplemented_impl]: Unimplemented sceAppUtilLoadSafeMemory import called.
[08:05:09.674] |D| [export_sceTouchEnableTouchForce]: port: 0, state: 1
[08:05:09.674] |D| [export_sceTouchEnableTouchForce]: port: 1, state: 1
[08:05:09.675] |W| [unimplemented_impl]: Unimplemented sceMotionSetDeadband import called.
[08:05:09.675] |W| [unimplemented_impl]: Unimplemented sceMotionSetTiltCorrection import called.
[08:05:09.675] |W| [unimplemented_impl]: Unimplemented sceMotionSetAngleThreshold import called.
[08:05:09.675] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[08:05:09.783] |I| [export_sceIoOpen]: Opening file: app0:/Media/mainData
[08:05:09.880] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[08:05:09.918] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[08:05:09.921] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[08:05:09.948] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[08:05:09.955] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MB host mem)
[08:05:10.033] |W| [unimplemented_impl]: Unimplemented sceGxmDepthStencilSurfaceSetForceStoreMode import called.
[08:05:10.033] |W| [unimplemented_impl]: Unimplemented sceGxmDepthStencilSurfaceSetForceLoadMode import called.
[08:05:10.105] |W| [stubbed_impl]: Stubbed sceKernelChangeThreadPriority import called. (STUB)
[08:05:10.107] |W| [stubbed_impl]: Stubbed sceKernelGetThreadCpuAffinityMask2 import called. (STUB)
[08:05:10.107] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadCpuAffinityMask import called.
[08:05:10.119] |E| [call_import]: Import function for NID 0xE340C257 not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:10.171] |W| [stubbed_impl]: Stubbed sceGxmTextureInitCube import called. (Stub InitCube)
[08:05:10.172] |D| [export_sceGxmTextureInitCube]: sceGxmTextureInitCube, Unimplemeted: width: 1, height: 1
[08:05:10.261] |I| [export_sceIoOpen]: Opening file: app0:/Media/Resources/unity default resources
[08:05:10.423] |E| [ObjectStore::erase]: Object not created but erased in storage. type:struct AudiodecState
[08:05:10.423] |W| [unimplemented_impl]: Unimplemented sceSysmoduleUnloadModule import called.
[08:05:10.426] |W| [unimplemented_impl]: Unimplemented sceNgsSystemSetFlags import called.
[08:05:10.426] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[08:05:10.456] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceSetParamsBlock import called.
[08:05:10.457] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[08:05:10.514] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/UnityEngine.dll
[08:05:10.546] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/UnityEngine.dll.config
[08:05:10.546] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/UnityEngine.dll.config (target path: app0:/Media/Managed/UnityEngine.dll.config)
[08:05:10.547] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.548] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config
[08:05:10.549] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config (target path: app0:Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config)
[08:05:10.549] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.550] |E| [call_import]: Import function for NID 0xE340C25A not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:10.553] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll
[08:05:10.554] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.mscorlib/0.0.0.0__b77a5c561934e089/policy.2.0.mscorlib.dll)
[08:05:10.554] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.557] |E| [call_import]: Import function for NID 0xE340C25E not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:10.558] |E| [call_import]: Import function for NID 0xE340C261 not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:10.671] |W| [stubbed_impl]: Stubbed sceKernelSuspendThreadForVM import called. (STUB)
[08:05:10.673] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadContextForVM import called. (Stub)
[08:05:10.675] |W| [stubbed_impl]: Stubbed sceKernelResumeThreadForVM import called. (STUB)
[08:05:10.684] |E| [call_import]: Import function for NID 0xE340C25B not found (thread name: Unity_main_thread, thread ID: 74)
[08:05:10.685] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/Assembly-CSharp.dll
[08:05:10.735] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll
[08:05:10.735] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll)
[08:05:10.736] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.737] |E| [stat_file]: Cannot find device for path: app0/System.dll
[08:05:10.737] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.738] |E| [stat_file]: Cannot find device for path: app0/System.exe
[08:05:10.738] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.739] |E| [stat_file]: Cannot find device for path: app0/System/System.dll
[08:05:10.739] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.739] |E| [stat_file]: Cannot find device for path: app0/System/System.exe
[08:05:10.740] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.740] |E| [stat_file]: Cannot find device for path: Media/Managed/System.dll
[08:05:10.740] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.740] |E| [stat_file]: Cannot find device for path: Media/Managed/System.exe
[08:05:10.740] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.741] |E| [stat_file]: Cannot find device for path: Media/Managed/System/System.dll
[08:05:10.741] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.741] |E| [stat_file]: Cannot find device for path: Media/Managed/System/System.exe
[08:05:10.741] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.743] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll
[08:05:10.743] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll (target path: app0:Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll)
[08:05:10.743] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.744] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.dll
[08:05:10.793] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll
[08:05:10.794] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00716/Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll)
[08:05:10.794] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[08:05:10.794] |E| [stat_file]: Cannot find device for path: app0/Mono.Security.dll
[08:05:10.795] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.795] |E| [stat_file]: Cannot find device for path: app0/Mono.Security.exe
[08:05:10.795] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.795] |E| [stat_file]: Cannot find device for path: app0/Mono.Security/Mono.Security.dll
[08:05:10.795] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[08:05:10.795] |E| [stat_file]: Cannot find device for path: app0/Mono.Security/Mono.Security.exe
[08:05:10.795] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
