[02:42:57.164] |I| [load_app_impl]: cpu-backend: Dynarmic
[02:42:58.092] |W| [stubbed_impl]: Stubbed sceKernelDelayThreadCB import called. (no CB)
[02:42:58.123] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 10, using passthrough.
[02:42:58.124] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 1, using passthrough.
[02:42:58.126] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 6, using passthrough.
[02:42:58.128] |W| [unimplemented_impl]: Unimplemented sceNgsSystemRelease import called.
[02:42:58.138] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceBypassModule import called.
[02:42:58.138] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.139] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.141] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.143] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.147] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.147] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.149] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.149] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[02:42:58.151] |D| [export_sceNgsVoicePatchSetVolumes]: out chanel: 0, (volumes, 0: 0, 1: 0), vols: 2
[02:42:58.160] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[02:42:58.731] |W| [unimplemented_impl]: Unimplemented sceScreenShotDisable import called.
[02:42:58.731] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[02:42:58.731] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[02:42:58.732] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[02:42:58.746] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.746] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.746] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.747] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.747] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.748] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.748] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.748] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.749] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.749] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.749] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.751] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.751] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.751] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.752] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.752] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.755] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MB host mem)
[02:42:58.773] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetRecommendedScheduler02 import called.
[02:42:58.778] |I| [export_sceIoOpen]: Opening file: app0:/Data/Vita/resources1.psarc
[02:42:58.781] |W| [unimplemented_impl]: Unimplemented sceGxmDepthStencilSurfaceSetForceStoreMode import called.
[02:42:58.786] |W| [unimplemented_impl]: Unimplemented sceAudioOutGetAdopt import called.
[02:42:58.791] |W| [stubbed_impl]: Stubbed sceNpCheckCallback import called. (Stub)
[02:42:58.791] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.791] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.792] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.792] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.792] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.793] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.793] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.794] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.794] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.794] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.795] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.795] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.795] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.796] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.796] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.798] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.799] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.799] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.800] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.800] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.800] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.801] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.801] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.801] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.802] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.802] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.802] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.803] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.803] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.804] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.804] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.804] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.805] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.805] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.806] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.806] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.806] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.807] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.807] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.807] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.808] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.808] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.808] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.809] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.809] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.809] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.810] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.810] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.814] |I| [renderer::gl::load_shader_generic]: Generating frag shader e328cbc8c67dd57814eaa5865109abb8af310d03304381af0adbafd5aeecdfa3
[02:42:58.815] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[02:42:58.830] |I| [renderer::gl::load_shader_generic]: Generating vert shader 785fbbbb3316634abff50a5ead2bdcb22dc174293341a73481067e4f2b416f61
[02:42:58.831] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float2) pos
[02:42:58.831] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) color_depth[2]
[02:42:58.852] |I| [export_sceIoOpen]: Opening file: app0:/Data/Vita/resources1.psarc
[02:42:58.857] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(20) : warning C7050: "pa[0].zw" might be used before being initialized

Fragment info
-------------
0(17) : warning C7050: "pa[0].zw" might be used before being initialized


[02:42:58.859] |W| [stubbed_impl]: Stubbed sceDisplayWaitSetFrameBufCB import called. (move after setframebuf)
[02:42:58.938] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.938] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.938] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.939] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.939] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.940] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.940] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.940] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.941] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.942] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.942] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.943] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.943] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.943] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.944] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.944] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.945] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.945] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.945] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.945] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.946] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.946] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.947] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.947] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.947] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.948] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.948] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.949] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.949] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.949] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.950] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.950] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.951] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.951] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.951] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.953] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.953] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.954] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.954] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.955] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.955] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.955] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.956] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.956] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.956] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.957] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.957] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.957] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.965] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.965] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.966] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.966] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.966] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.967] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.968] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.969] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.969] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.969] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.970] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.970] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.970] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.971] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.971] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.971] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.981] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.981] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.982] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.984] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.984] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.985] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.985] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.986] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.986] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.986] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.987] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.987] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.988] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.988] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.988] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.989] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.998] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:58.999] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.000] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.000] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.000] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.001] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.001] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.002] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.002] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.002] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.003] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.003] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.003] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.004] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.004] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.004] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.015] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.015] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.016] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.016] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.017] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.017] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.017] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.018] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.018] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.018] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.019] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.019] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.020] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.020] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.020] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.021] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.031] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.031] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.032] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.032] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.032] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.033] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.033] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.034] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.034] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.034] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
[02:42:59.035] |D| [export_sceGxmSetVertexTexture]: sceGxmSetVertexTexture
