[05:37:19.011] |I| [load_app_impl]: ngs experimental state: true
[05:37:19.175] |I| [pre_load_module]: Pre-load module SceSmart (at "sce_module/libsmart.suprx") loaded
[05:37:19.196] |C| [load_self]: Unknown segment type 0x6FFFFF01
[05:37:19.196] |I| [load_self]: Loaded module segment 0 @ [0x00293000 - 0x002A7144 / 0x81000000] (size: 0x00014144) of module app0:sce_module/libult.suprx
[05:37:19.196] |I| [load_self]: Loaded module segment 1 @ [0x002A8000 - 0x002A8814 / 0x81015000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[05:37:19.196] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libult.suprx
[05:37:19.196] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2A31CC
[05:37:19.196] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[05:37:19.203] |I| [load_self]: Loaded module segment 0 @ [0x002A9000 - 0x002F9F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[05:37:19.203] |I| [load_self]: Loaded module segment 1 @ [0x002FA000 - 0x002FA2F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[05:37:19.203] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libSceFt2.suprx
[05:37:19.203] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x2E57DC
[05:37:19.203] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2E4F10
[05:37:19.203] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[05:37:19.205] |I| [load_self]: Loaded module segment 0 @ [0x002FB000 - 0x0030AF14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[05:37:19.205] |I| [load_self]: Loaded module segment 1 @ [0x0030B000 - 0x0030B008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[05:37:19.205] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[05:37:19.205] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x309710
[05:37:19.205] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x309300
[05:37:19.205] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[05:37:19.278] |C| [load_self]: Unknown segment type 0x6FFFFF01
[05:37:19.279] |I| [load_self]: Loaded module segment 0 @ [0x81000000 - 0x81195B60 / 0x81000000] (size: 0x00195B60) of module app0:eboot.bin
[05:37:19.279] |I| [load_self]: Loaded module segment 1 @ [0x81196000 - 0x81DF2950 / 0x81196000] (size: 0x00C5C950) of module app0:eboot.bin
[05:37:19.279] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[05:37:19.279] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x8116BBCC
[05:37:19.279] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x811D4BAC
[05:37:19.279] |I| [load_app_impl]: Main executable Sly1_PSP2_Disk_Ship (eboot.bin) loaded
[05:37:19.281] |D| [run_app]: Running module_start of library: SceLibc at address 0x47F1
[05:37:19.320] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[05:37:19.321] |D| [run_app]: Running module_start of library: SceFace at address 0x66499
[05:37:19.323] |I| [run_app]: Module SceFace (at "app0:sce_module/libface.suprx") module_start returned 0x0
[05:37:19.324] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x6C001
[05:37:19.325] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[05:37:19.326] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[05:37:19.326] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[05:37:19.326] |D| [run_app]: Running module_start of library: SceSmart at address 0x9D775
[05:37:19.329] |I| [run_app]: Module SceSmart (at "app0:sce_module/libsmart.suprx") module_start returned 0x0
[05:37:19.330] |D| [run_app]: Running module_start of library: SceUlt at address 0x29684D
[05:37:19.331] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[05:37:19.331] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[05:37:19.337] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[05:37:19.345] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[05:37:19.345] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[05:37:19.353] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[05:37:19.354] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[05:37:19.357] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetRecommendedScheduler02 import called.
[05:37:19.358] |I| [export_sceIoOpen]: Opening file: app0:/System.psarc
[05:37:19.426] |I| [export_sceIoOpen]: Opening file: app0:/System.psarc
[05:37:19.450] |I| [export_sceIoOpen]: Opening file: app0:/System.psarc
[05:37:19.456] |I| [export_sceIoOpen]: Opening file: app0:/Sly1.psarc
[05:37:19.457] |I| [export_sceIoOpen]: Opening file: app0:/Sly1.psarc
[05:37:19.467] |I| [export_sceIoOpen]: Opening file: app0:/Sly1.psarc
[05:37:19.498] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[05:37:19.516] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[05:37:19.516] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MB host mem)
[05:37:19.524] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[05:37:19.573] |W| [unimplemented_impl]: Unimplemented sceCommonDialogSetConfigParam import called.
[05:37:20.281] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[05:37:20.442] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.442] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.452] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.469] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.486] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.502] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.519] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.536] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.552] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.569] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.586] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.602] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.619] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.636] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.652] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.669] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.686] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.702] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.719] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.736] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.752] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.769] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.786] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.802] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.819] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.836] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.852] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.869] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.886] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.902] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[05:37:20.909] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.910] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.910] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.910] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.910] |E| [logging::ret_error_impl]: sceGxmSetUniformDataF returned SCE_GXM_ERROR_INVALID_POINTER (0x805B0004)
[05:37:20.910] |E| [logging::ret_error_impl]: sceGxmDraw returned SCE_GXM_ERROR_RESERVE_FAILED (0x805B000B)
[05:37:20.913] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.914] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 15, using passthrough.
[05:37:20.914] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 16, using passthrough.
[05:37:20.914] |W| [stubbed_impl]: Stubbed sceDisplayWaitVblankStartMulti import called. (wait for vblank)
[05:37:20.914] |E| [logging::ret_error_impl]: sceGxmBeginScene returned SCE_GXM_ERROR_WITHIN_SCENE (0x805B0007)
[05:37:20.915] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.915] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.915] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.915] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.915] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.915] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.915] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.916] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.916] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.916] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.916] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.916] |W| [unimplemented_impl]: Unimplemented sceNgsSystemSetFlags import called.
[05:37:20.916] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.916] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 1, using passthrough.
[05:37:20.916] |D| [export_sceNgsVoiceInit]: flags: 7
[05:37:20.916] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceBypassModule import called.
[05:37:20.917] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 10, using passthrough.
[05:37:20.917] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[05:37:20.918] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceSetFinishedCallback import called.
[05:37:20.920] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[05:37:20.920] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.923] |D| [export_sceNgsVoicePlay]: sceNgsVoicePlay: 1
[05:37:20.923] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.923] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.923] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.923] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.923] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.936] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.936] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.936] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.937] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.937] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.937] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.953] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.953] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.953] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.953] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.953] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.953] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:20.965] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[05:37:20.969] |W| [unimplemented_impl]: Unimplemented sceMotionGetState import called.
[05:37:20.969] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:20.970] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:20.970] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:20.970] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:20.970] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:20.970] |E| [logging::ret_error_impl]: sceKernelWaitLwCond returned SCE_KERNEL_ERROR_WAIT_TIMEOUT (0x80028005)
[05:37:20.970] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.006] |I| [export_sceIoOpen]: Opening file: savedata0:save0000.bin
[05:37:21.014] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.014] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.014] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.014] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.014] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.015] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.016] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.016] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.016] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.016] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.016] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.016] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.019] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.020] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.020] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.020] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.020] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.020] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.036] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.036] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.036] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.036] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.036] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.037] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.053] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.053] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.053] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.053] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.053] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.053] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.064] |I| [export_sceIoOpen]: Opening file: savedata0:save0001.bin
[05:37:21.065] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSF00269/SlotParam_2.bin (target path: savedata0:/SlotParam_2.bin)
[05:37:21.065] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[05:37:21.065] |E| [logging::ret_error_impl]: sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[05:37:21.069] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.069] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.069] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.070] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.070] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.070] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.086] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.086] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.086] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.086] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.087] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.087] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.103] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.103] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.103] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.103] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.103] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.103] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.119] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.119] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.119] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.120] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.120] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.120] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.195] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.195] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.196] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.196] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.196] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.196] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.196] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.196] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.196] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.197] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.197] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.197] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.203] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.203] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.203] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.203] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.203] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.203] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.219] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.219] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.219] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.220] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.220] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.220] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.236] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.236] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.236] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.237] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.237] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.237] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.253] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.253] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.253] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.254] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.254] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.254] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.269] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.270] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.270] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.270] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.270] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.271] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.286] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.286] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.286] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[05:37:21.286] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[05:37:21.287] |D| [export_sceGxmBeginCommandList]: Begin Command list
[05:37:21.287] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[05:37:21.303] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[05:37:21.303] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[05:37:21.303] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
