[06:53:02.592] |I| [load_app_impl]: ngs experimental state: true
[06:53:02.748] |I| [load_self]: Loaded module segment 0 @ [0x002BA000 - 0x0030AF04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[06:53:02.748] |I| [load_self]: Loaded module segment 1 @ [0x0030B000 - 0x0030B2F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[06:53:02.748] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libSceFt2.suprx
[06:53:02.748] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x2F67DC
[06:53:02.748] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x2F5F10
[06:53:02.748] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[06:53:02.750] |I| [load_self]: Loaded module segment 0 @ [0x0030C000 - 0x0031BF14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[06:53:02.750] |I| [load_self]: Loaded module segment 1 @ [0x0031C000 - 0x0031C008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[06:53:02.750] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[06:53:02.750] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x31A710
[06:53:02.750] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x31A300
[06:53:02.750] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[06:53:02.857] |C| [load_self]: Unknown segment type 0x6FFFFF01
[06:53:02.857] |I| [load_self]: Loaded module segment 0 @ [0x0031D000 - 0x006AC688 / 0x81000000] (size: 0x0038F688) of module app0:eboot.bin
[06:53:02.858] |I| [load_self]: Loaded module segment 1 @ [0x006AD000 - 0x009CE3B8 / 0x81390000] (size: 0x003213B8) of module app0:eboot.bin
[06:53:02.858] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[06:53:02.858] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x645A18
[06:53:02.858] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x6B3244
[06:53:02.858] |I| [load_app_impl]: Main executable manx (eboot.bin) loaded
[06:53:02.860] |D| [run_app]: Running module_start of library: SceLibc at address 0x4809
[06:53:02.864] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[06:53:02.864] |D| [run_app]: Running module_start of library: SceFace at address 0x6B23D
[06:53:02.866] |I| [run_app]: Module SceFace (at "app0:sce_module/libface.suprx") module_start returned 0x0
[06:53:02.867] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x70001
[06:53:02.868] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[06:53:02.869] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[06:53:02.869] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[06:53:02.869] |D| [run_app]: Running module_start of library: SceSmart at address 0xA217D
[06:53:02.871] |I| [run_app]: Module SceSmart (at "app0:sce_module/libsmart.suprx") module_start returned 0x0
[06:53:02.872] |D| [run_app]: Running module_start of library: SceUlt at address 0x2A8769
[06:53:02.873] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[06:53:02.873] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[06:53:02.885] |I| [load_module]: Loading module ID: 0x4
[06:53:02.888] |C| [load_self]: Unknown segment type 0x6FFFFF01
[06:53:02.888] |I| [load_self]: Loaded module segment 0 @ [0x00A16000 - 0x00A33150 / 0x81000000] (size: 0x0001D150) of module sys/external/libhttp.suprx
[06:53:02.888] |I| [load_self]: Loaded module segment 1 @ [0x00A10000 - 0x00A10640 / 0x8101E000] (size: 0x00000640) of module sys/external/libhttp.suprx
[06:53:02.888] |I| [load_self]: Loading symbols for SELF: sys/external/libhttp.suprx
[06:53:02.888] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA31E68
[06:53:02.889] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA2ECA0
[06:53:02.889] |I| [load_module]: Module SceLibHttp (at "sys/external/libhttp.suprx") loaded
[06:53:02.889] |D| [load_module]: Running module_start of module: SceLibHttp
[06:53:02.891] |I| [load_module]: Module SceLibHttp (at "sys/external/libhttp.suprx") module_start returned 0x0
[06:53:02.900] |I| [load_self]: Loaded module segment 0 @ [0x00A36000 - 0x00A9CEA4 / 0x81000000] (size: 0x00066EA4) of module sys/external/libssl.suprx
[06:53:02.900] |I| [load_self]: Loaded module segment 1 @ [0x00A9D000 - 0x00AA1FA8 / 0x81067000] (size: 0x00004FA8) of module sys/external/libssl.suprx
[06:53:02.900] |I| [load_self]: Loading symbols for SELF: sys/external/libssl.suprx
[06:53:02.900] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA889E0
[06:53:02.900] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA82CA0
[06:53:02.901] |I| [load_module]: Module SceLibSsl (at "sys/external/libssl.suprx") loaded
[06:53:02.915] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[06:53:02.919] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[06:53:02.919] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[06:53:02.933] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetRecommendedScheduler02 import called.
[06:53:02.934] |I| [export_sceIoOpen]: Opening file: app0:/dataVita.psarc
[06:53:02.953] |I| [export_sceIoOpen]: Opening file: app0:/dataVita.psarc
[06:53:03.002] |I| [export_sceIoOpen]: Opening file: app0:/dataVitaPatch0101.psarc
[06:53:03.002] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSB00594/dataVitaPatch0101.psarc (target path: app0:/dataVitaPatch0101.psarc)
[06:53:03.002] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[06:53:03.006] |W| [stubbed_impl]: Stubbed sceKernelWaitEventFlagCB import called. (no CB)
[06:53:03.020] |W| [stubbed_impl]: Stubbed sceKernelChangeThreadPriority import called. (STUB)
[06:53:03.031] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[06:53:03.053] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[06:53:03.077] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[06:53:03.080] |W| [stubbed_impl]: Stubbed sceDisplayWaitSetFrameBuf import called. (move after setframebuf)
[06:53:03.215] |W| [stubbed_impl]: Stubbed sceKernelGetThreadInfo import called. (STUB)
[06:53:03.219] |E| [call_import]: Import function for NID 0xD7F0F610 not found (thread name: PCSB00594, thread ID: 8)
[06:53:03.219] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[06:53:03.220] |W| [stubbed_impl]: Stubbed sceKernelSendSignal import called. (sceKernelSendSignal)
[06:53:03.243] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.260] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.277] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.367] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[06:53:03.367] |W| [unimplemented_impl]: Unimplemented sceNgsSystemRelease import called.
[06:53:03.375] |W| [stubbed_impl]: Stubbed sceKernelLockLwMutexCB import called. (no CB)
[06:53:03.378] |W| [stubbed_impl]: Stubbed sceKernelDelayThreadCB import called. (no CB)
[06:53:03.381] |W| [unimplemented_impl]: Unimplemented sceAudioOutGetAdopt import called.
[06:53:03.396] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceBypassModule import called.
[06:53:03.409] |I| [export_sceIoOpen]: Opening file: ./app0:/data/sound/vita/battle_jingle_lose.awb
[06:53:03.409] |E| [open_file]: Cannot find device for path: ./app0:/data/sound/vita/battle_jingle_lose.awb
[06:53:03.409] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[06:53:03.412] |I| [export_sceIoOpen]: Opening file: ./app0:/data/sound/vita/battle_jingle_win.awb
[06:53:03.412] |E| [open_file]: Cannot find device for path: ./app0:/data/sound/vita/battle_jingle_win.awb
[06:53:03.413] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[06:53:03.414] |I| [export_sceIoOpen]: Opening file: ./app0:/data/sound/vita/battle_jingle_escape.awb
[06:53:03.414] |E| [open_file]: Cannot find device for path: ./app0:/data/sound/vita/battle_jingle_escape.awb
[06:53:03.414] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[06:53:03.743] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.760] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.777] |W| [export_sceGxmCreateDeferredContext]: toto: sceGxmCreateDeferredContext
[06:53:03.803] |W| [stubbed_impl]: Stubbed sceKernelCheckCallback import called. (checkcallback)
[06:53:03.859] |W| [stubbed_impl]: Stubbed sceDisplayWaitVblankStartMultiCB import called. (wait for vblank)
[06:53:03.860] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:03.860] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:03.860] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:03.860] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:03.861] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:03.861] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:03.861] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:03.861] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:03.861] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:03.861] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:03.861] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:03.861] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:03.862] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:03.862] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:03.862] |E| [logging::ret_error_impl]: sceGxmSetUniformDataF returned SCE_GXM_ERROR_INVALID_POINTER (0x805B0004)
[06:53:03.862] |E| [logging::ret_error_impl]: sceGxmDraw returned SCE_GXM_ERROR_RESERVE_FAILED (0x805B000B)
[06:53:03.863] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:03.863] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:03.863] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:03.863] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:03.863] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[06:53:03.871] |W| [unimplemented_impl]: Unimplemented sceNetCtlInit import called.
[06:53:03.873] |E| [call_import]: Import function for NID 0x9F793F84 not found (thread name: mainFlow, thread ID: 121)
[06:53:03.873] |W| [unimplemented_impl]: Unimplemented sceNpLookupInit import called.
[06:53:03.873] |W| [unimplemented_impl]: Unimplemented sceNpAuthInit import called.
[06:53:03.876] |W| [unimplemented_impl]: Unimplemented sceNpMatching2Init import called.
[06:53:03.876] |W| [unimplemented_impl]: Unimplemented sceNpTusInit import called.
[06:53:03.876] |W| [unimplemented_impl]: Unimplemented sceNpTusCreateTitleCtx import called.
[06:53:03.876] |W| [unimplemented_impl]: Unimplemented sceNpTusChangeModeForOtherSaveDataOwners import called.
[06:53:03.879] |W| [unimplemented_impl]: Unimplemented sceNpScoreInit import called.
[06:53:04.350] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[06:53:04.352] |W| [unimplemented_impl]: Unimplemented sceNpBasicInit import called.
[06:53:04.352] |W| [unimplemented_impl]: Unimplemented sceNpBasicRegisterHandler import called.
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.355] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.356] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.356] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.356] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.356] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.356] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.356] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.356] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.356] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.356] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.357] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.357] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.357] |W| [stubbed_impl]: Stubbed sceNpCheckCallback import called. (Stub)
[06:53:04.357] |W| [stubbed_impl]: Stubbed sceNetCtlCheckCallback import called. (Stub)
[06:53:04.357] |W| [unimplemented_impl]: Unimplemented sceNpBasicCheckCallback import called.
[06:53:04.358] |W| [stubbed_impl]: Stubbed __sceAppMgrGetAppState import called. (Set to 0.)
[06:53:04.409] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.409] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.409] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.409] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.409] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.410] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.410] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.410] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.410] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.410] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.410] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.410] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.411] |E| [logging::ret_error_impl]: sceGxmDrawPrecomputed returned SCE_GXM_ERROR_INVALID_PRECOMPUTED_VERTEX_STATE (0x805B0015)
[06:53:04.411] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.411] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.411] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.411] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.412] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.412] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.462] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.462] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.462] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.463] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.463] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.463] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.463] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.464] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.464] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.464] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.464] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.464] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.464] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.515] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.515] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.515] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.515] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.515] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.516] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.516] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.516] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.516] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.516] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.516] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.516] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.516] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.516] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.516] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.517] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.517] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.517] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.567] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.567] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.567] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.568] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.568] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.568] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.568] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.568] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.569] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.569] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.569] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.569] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.569] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.620] |D| [export_sceGxmSetDeferredContextFragmentBuffer]: fragbuffer: 0
[06:53:04.621] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.621] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.621] |D| [export_sceGxmBeginCommandList]: Begin Command list
[06:53:04.621] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.621] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.621] |D| [export_sceGxmEndCommandList]: sceGxmEndCommandList
[06:53:04.621] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.621] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.621] |D| [export_sceGxmExecuteCommandList]: sceGxmExecuteCommandList
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVdmBuffer]: vdmbuffer: 0
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
[06:53:04.672] |D| [export_sceGxmSetDeferredContextVertexBuffer]: vertbuffer: 0
