[21:48:59.295] |I| [load_app_impl]: ngs experimental state: true
[21:48:59.395] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[21:48:59.397] |I| [load_self]: Loaded module segment 0 @ [0x000F2000 - 0x00101F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[21:48:59.397] |I| [load_self]: Loaded module segment 1 @ [0x00102000 - 0x00102008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[21:48:59.398] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[21:48:59.398] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x100710
[21:48:59.399] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x100300
[21:48:59.399] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[21:48:59.450] |C| [load_self]: Unknown segment type 0x6FFFFF01
[21:48:59.450] |I| [load_self]: Loaded module segment 0 @ [0x00103000 - 0x00274D34 / 0x81000000] (size: 0x00171D34) of module app0:eboot.bin
[21:48:59.451] |I| [load_self]: Loaded module segment 1 @ [0x00275000 - 0x0034D73C / 0x81172000] (size: 0x000D873C) of module app0:eboot.bin
[21:48:59.451] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[21:48:59.452] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x230E84
[21:48:59.452] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x27AEB4
[21:48:59.452] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x261E60
[21:48:59.453] |I| [load_app_impl]: Main executable PP052_Application (eboot.bin) loaded
[21:48:59.455] |D| [run_app]: Running module_start of library: SceLibc at address 0x4871
[21:48:59.459] |I| [run_app]: Module SceLibc (at "ux0:app\PCSB00636\sce_module\libc.suprx") module_start returned 0x0
[21:48:59.460] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x59001
[21:48:59.461] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[21:48:59.461] |D| [export_sceFiosOverlayGetList02]: maxIDs: 127
[21:48:59.462] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[21:48:59.462] |I| [run_app]: Module SceLibFios2 (at "ux0:app\PCSB00636\sce_module\libfios2.suprx") module_start returned 0x0
[21:48:59.463] |D| [run_app]: Running module_start of library: SceUlt at address 0x8E769
[21:48:59.465] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[21:48:59.465] |I| [run_app]: Module SceUlt (at "ux0:app\PCSB00636\sce_module\libult.suprx") module_start returned 0x0
[21:48:59.511] |W| [unimplemented_impl]: Unimplemented sceKernelCreateCallback import called.
[21:48:59.511] |W| [unimplemented_impl]: Unimplemented sceDisplayRegisterVblankStartCallback import called.
[21:48:59.542] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[21:48:59.561] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[21:48:59.583] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MB host mem)
[21:48:59.689] |I| [export_sceIoOpen]: Opening file: app0:data.dat
[21:48:59.690] |W| [stubbed_impl]: Stubbed sceKernelDelayThreadCB import called. (no CB)
[21:48:59.691] |I| [export_sceIoOpen]: Opening file: app0:data.dat
[21:48:59.693] |I| [export_sceIoOpen]: Opening file: app0:data.dat
[21:48:59.728] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[21:48:59.779] |I| [load_module]: Loading module ID: 0xD
[21:48:59.782] |I| [load_self]: Loaded module segment 0 @ [0x1617B000 - 0x16192244 / 0x81000000] (size: 0x00017244) of module sys/external/libsas.suprx
[21:48:59.782] |I| [load_self]: Loaded module segment 1 @ [0x16193000 - 0x16193038 / 0x81018000] (size: 0x00000038) of module sys/external/libsas.suprx
[21:48:59.783] |I| [load_self]: Loading symbols for SELF: sys/external/libsas.suprx
[21:48:59.783] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x1618F004
[21:48:59.783] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x1618EBF0
[21:48:59.784] |I| [load_module]: Module SceSasUser (at "sys/external/libsas.suprx") loaded
[21:48:59.784] |I| [load_module]: Loading module ID: 0x30
[21:48:59.785] |C| [load_self]: Unknown segment type 0x6FFFFF01
[21:48:59.785] |I| [load_self]: Loaded module segment 0 @ [0x16194000 - 0x1619755C / 0x81000000] (size: 0x0000355C) of module sys/external/libatrac.suprx
[21:48:59.786] |I| [load_self]: Loaded module segment 1 @ [0x16198000 - 0x16199038 / 0x81004000] (size: 0x00001038) of module sys/external/libatrac.suprx
[21:48:59.787] |I| [load_self]: Loading symbols for SELF: sys/external/libatrac.suprx
[21:48:59.787] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x16197558
[21:48:59.787] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x16196DB4
[21:48:59.788] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") loaded
[21:48:59.788] |D| [load_module]: Running module_start of module: SceAtrac
[21:48:59.791] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") module_start returned 0x0
[21:48:59.802] |W| [stubbed_impl]: Stubbed sceAudiodecInitLibrary import called. (EMPTY)
[21:48:59.807] |E| [call_import]: Import function for NID 0xE341C618 not found (thread name: Prisma snd_output, thread ID: 380)
[21:49:00.264] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[21:49:00.267] |W| [unimplemented_impl]: Unimplemented sceKernelGetThreadCurrentPriority import called.
[21:49:00.733] |I| [float_to_half_init]: AVX+F16C instruction set supported. Use fast f32 to f16 conversion
[21:49:00.764] |I| [renderer::gl::load_shader_generic]: Generating frag shader f60534c54e28409960aff2a90c731a9993b941ad4e06a41a1bb12c2fb8a15bdf
[21:49:00.766] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[21:49:00.782] |I| [renderer::gl::load_shader_generic]: Generating vert shader d655e113de913866e57c585bcf6677ca23f6442eb0fc4a41e004149413954d93
[21:49:00.783] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) position
[21:49:00.783] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) color
[21:49:00.784] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) worldMtx[4]
[21:49:00.784] |D| [shader::create_parameters]: [DEFAULT  + 8] sa8 = (half4) modelMtx[4]
[21:49:00.784] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (half4) viewMtx[4]
[21:49:00.827] |E| [renderer::gl::compile_program]: Fragment info
-------------
0(17) : warning C7050: "pa[0].zw" might be used before being initialized


[21:49:00.829] |W| [stubbed_impl]: Stubbed sceDisplayWaitVblankStart import called. (wait for vblank)
[21:49:00.832] |I| [renderer::gl::load_shader_generic]: Generating frag shader a3b511f31a53e3ad75b9ff894a908ba9c4b28c79f390638709a4b5d369f5f52f
[21:49:00.834] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[21:49:00.837] |I| [renderer::gl::load_shader_generic]: Generating vert shader a9f60c8977c1872bb60155888336f17caef412b59301487ae174f2bff4e988b2
[21:49:00.838] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) position
[21:49:00.838] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) texcoord
[21:49:00.840] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) color
[21:49:00.840] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) worldMtx[4]
[21:49:00.840] |D| [shader::create_parameters]: [DEFAULT  + 8] sa8 = (half4) modelMtx[4]
[21:49:00.841] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (half4) viewMtx[4]
[21:49:00.875] |E| [renderer::gl::compile_program]: Fragment info
-------------
0(19) : warning C7050: "pa[0].zw" might be used before being initialized


[21:49:00.888] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:00.888] |I| [renderer::gl::load_shader_generic]: Generating frag shader 43492ac5a0f7c955383647abae7b6921115588ce2ed90730fe02cd6c4c9a164d
[21:49:00.890] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half2) alphaTest
[21:49:00.890] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[21:49:00.936] |E| [renderer::gl::compile_program]: Fragment info
-------------
0(24) : warning C7050: "pa[0].zw" might be used before being initialized
0(27) : warning C7050: "r[0]" might be used before being initialized


[21:49:00.966] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSB00636/SlotParam_50.bin (target path: savedata0:/SlotParam_50.bin)
[21:49:00.967] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[21:49:00.968] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[21:49:00.982] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSB00636/SlotParam_50.bin (target path: savedata0:/SlotParam_50.bin)
[21:49:00.983] |W| [io_error_impl]: open_file (sceSaveDataDialogContinue) returned 0x80010002
[21:49:01.008] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSB00636/SlotParam_50.bin (target path: savedata0:/SlotParam_50.bin)
[21:49:01.009] |W| [io_error_impl]: open_file (sceSaveDataDialogContinue) returned 0x80010002
[21:49:01.014] |I| [export_sceIoOpen]: Opening file: savedata0:data0050.bin
[21:49:01.014] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSB00636/data0050.bin (target path: savedata0:data0050.bin)
[21:49:01.014] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[21:49:01.016] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/user/00/savedata/PCSB00636/SlotParam_50.bin (target path: savedata0:/SlotParam_50.bin)
[21:49:01.016] |W| [io_error_impl]: open_file (sceSaveDataDialogContinue) returned 0x80010002
[21:49:01.017] |E| [logging::ret_error_impl]: sceSaveDataDialogContinue returned SCE_COMMON_DIALOG_ERROR_NOT_FINISHED (0x80020410)
[21:49:03.155] |W| [unimplemented_impl]: Unimplemented sceAudiodecPartlyDecode import called.
[21:49:03.160] |E| [call_import]: Import function for NID 0xE341C619 not found (thread name: Prisma snd_at3output, thread ID: 386)
[21:49:03.162] |W| [unimplemented_impl]: Unimplemented sceAudioOutGetRestSample import called.
[21:49:08.502] |W| [unimplemented_impl]: Unimplemented sceGxmTransferCopy import called.
[21:49:08.564] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.564] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.565] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.565] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.565] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.566] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.566] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.567] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.567] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.567] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.568] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.568] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.568] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.568] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.569] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.569] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.570] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.570] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.570] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.570] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.571] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.571] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.571] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.572] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.572] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.572] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.573] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.573] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.573] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.574] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.574] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.574] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.574] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.575] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.575] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.575] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.576] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.576] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.576] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.577] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.577] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.577] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.578] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.578] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.578] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.578] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.579] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.582] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.582] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.582] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.583] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.583] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.583] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.584] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.584] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.584] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.585] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.585] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.585] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.586] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.586] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.586] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.587] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.587] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.588] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.589] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.589] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.589] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.590] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.590] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.590] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.591] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.591] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.591] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.592] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.592] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.592] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.592] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.593] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.593] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.593] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.594] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.594] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.594] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.595] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.595] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.597] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.597] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.598] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.598] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.598] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.598] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.599] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.599] |I| [renderer::gl::load_shader_generic]: Generating frag shader 034a1397365f6e7c33c74ff52d76883b67262b5b13e3ba859616dad579741ab3
[21:49:08.601] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) texFilter2
[21:49:08.601] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[21:49:08.601] |D| [shader::create_fragment_inputs]: Iterator: pa4 = (half2) v_TexCoord0
[21:49:08.602] |D| [shader::create_fragment_inputs]: Iterator: pa8 = (half2) v_TexCoord1
[21:49:08.602] |D| [shader::create_fragment_inputs]: Iterator: pa12 = (half2) v_TexCoord2
[21:49:08.602] |D| [shader::create_fragment_inputs]: Iterator: pa16 = (half2) v_TexCoord3
[21:49:08.603] |D| [shader::create_fragment_inputs]: Iterator: pa20 = (half2) v_TexCoord4
[21:49:08.603] |D| [shader::create_fragment_inputs]: Iterator: pa24 = (half2) v_TexCoord5
[21:49:08.603] |D| [shader::create_fragment_inputs]: Iterator: pa28 = (half2) v_TexCoord6
[21:49:08.603] |D| [shader::create_fragment_inputs]: Iterator: pa32 = (half2) v_TexCoord7
[21:49:08.662] |I| [renderer::gl::load_shader_generic]: Generating vert shader fa258908259e69ec94553ab6627cda685ff45e78da27d3d8316e406321a1d0a8
[21:49:08.664] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) position
[21:49:08.664] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) texcoord
[21:49:08.664] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) color
[21:49:08.665] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) worldMtx[4]
[21:49:08.665] |D| [shader::create_parameters]: [DEFAULT  + 8] sa8 = (half4) modelMtx[4]
[21:49:08.665] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (half4) viewMtx[4]
[21:49:08.666] |D| [shader::create_parameters]: [DEFAULT  + 24] sa24 = (half4) texFilter2V
[21:49:08.902] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(32) : warning C7050: "internals[0]" might be used before being initialized
0(32) : warning C7050: "internals[1]" might be used before being initialized
0(32) : warning C7050: "internals[2]" might be used before being initialized

Fragment info
-------------
0(31) : warning C7050: "pa[0].zw" might be used before being initialized
0(31) : warning C7050: "pa[1]" might be used before being initialized
0(31) : warning C7050: "pa[2]" might be used before being initialized
0(31) : warning C7050: "pa[3]" might be used before being initialized
0(31) : warning C7050: "pa[4]" might be used before being initialized
0(31) : warning C7050: "pa[5]" might be used before being initialized
0(31) : warning C7050: "pa[6]" might be used before being initialized
0(31) : warning C7050: "pa[7]" might be used before being initialized
0(31) : warning C7050: "pa[8]" might be used before being initialized
0(34) : warning C7050: "r[0].zw" might be used before being initialized
0(34) : warning C7050: "r[1].xy" might be used before being initialized
0(34) : warning C7050: "r[2].xy" might be used before being initialized


[21:49:08.911] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.911] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.912] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.912] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.912] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.912] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.913] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.913] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.914] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.914] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.914] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.914] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.915] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.915] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.915] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.916] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.916] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.916] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.917] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.917] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.917] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.918] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.918] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.919] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.919] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.919] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
[21:49:08.920] |D| [renderer::gl::texture::upload_bound_texture]: Texture Cube used
